[25/01/2025 17:53:04]  [GENERAL][SOCKET_ID: lQ-sedfF6P2BPBdsAADH][IP: ::ffff:127.0.0.1] Client disconnected 
[09/01/2025 14:28:54]  [QUESTIONARY][SOCKET_ID: 0C-nAzRcCmuHF5SqAAAd][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] What does your hair loss look like?: Receding hairline 
[09/01/2025 14:28:51]  [QUESTIONARY][SOCKET_ID: 0C-nAzRcCmuHF5SqAAAd][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] Questionary started 
[09/01/2025 14:28:51]  [GENERAL][SOCKET_ID: 0C-nAzRcCmuHF5SqAAAd][IP: ::ffff:127.0.0.1] Client connected from IP: ::ffff:127.0.0.1
[09/01/2025 14:28:51]  [GENERAL][SOCKET_ID: 0C-nAzRcCmuHF5SqAAAd] New client connected
[09/01/2025 12:42:55]  [GENERAL][SOCKET_ID: 1b2kPlGufPqzIamrAAAa][IP: ::ffff:127.0.0.1] Client disconnected
[09/01/2025 12:42:37]  [QUESTIONARY][SOCKET_ID: 1b2kPlGufPqzIamrAAAa][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] By which means would you like us to contact you?: WhatsApp 
[09/01/2025 12:42:34]  [QUESTIONARY][SOCKET_ID: 1b2kPlGufPqzIamrAAAa][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] Have you already asked for an evaluation at some clinics?: No 
[09/01/2025 12:42:30]  [QUESTIONARY][SOCKET_ID: 1b2kPlGufPqzIamrAAAa][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] How much do you plan to invest in this treatment?: 1500,10000 
[09/01/2025 12:42:22]  [QUESTIONARY][SOCKET_ID: 1b2kPlGufPqzIamrAAAa][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] When do you want your hair transplant?: I just want to inform myself 
[09/01/2025 12:42:19]  [QUESTIONARY][SOCKET_ID: 1b2kPlGufPqzIamrAAAa][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] What languages can you speak?: English 
[09/01/2025 12:42:17]  [QUESTIONARY][SOCKET_ID: 1b2kPlGufPqzIamrAAAa][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] Do you mind shaving your head?: I will shave if it is recommended 
[09/01/2025 12:42:12]  [QUESTIONARY][SOCKET_ID: 1b2kPlGufPqzIamrAAAa][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] Are you currently treating your hair loss with finasteride or minoxidil?: Yes 
[09/01/2025 12:42:10]  [QUESTIONARY][SOCKET_ID: 1b2kPlGufPqzIamrAAAa][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] Have you ever undergone a hair transplant?: No 
[09/01/2025 12:42:08]  [QUESTIONARY][SOCKET_ID: 1b2kPlGufPqzIamrAAAa][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] Which zone do you live in?: Serbia 
[09/01/2025 12:42:01]  [QUESTIONARY][SOCKET_ID: 1b2kPlGufPqzIamrAAAa][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] How far would you travel for your hair treatment?: Abroad 
[09/01/2025 12:41:57]  [QUESTIONARY][SOCKET_ID: 1b2kPlGufPqzIamrAAAa][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] What is the most important criterion for you when choosing a clinic?: Doctor's reputation 
[09/01/2025 12:41:52]  [QUESTIONARY][SOCKET_ID: 1b2kPlGufPqzIamrAAAa][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] How many years ago did your hair loss start?: 5-10 
[09/01/2025 12:41:45]  [QUESTIONARY][SOCKET_ID: 1b2kPlGufPqzIamrAAAa][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] What is your age?: 30-45 
[09/01/2025 12:41:43]  [QUESTIONARY][SOCKET_ID: 1b2kPlGufPqzIamrAAAa][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] What does your hair loss look like?: Receding hairline 
[09/01/2025 12:41:35]  [QUESTIONARY][SOCKET_ID: 1b2kPlGufPqzIamrAAAa][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] Questionary started 
[09/01/2025 12:41:35]  [GENERAL][SOCKET_ID: 1b2kPlGufPqzIamrAAAa][IP: ::ffff:127.0.0.1] Client connected from IP: ::ffff:127.0.0.1
[09/01/2025 12:41:35]  [GENERAL][SOCKET_ID: 1b2kPlGufPqzIamrAAAa] New client connected
[08/01/2025 19:10:14]  [GENERAL][SOCKET_ID: SI8o_OaJSC7lY3VNAAAW][IP: ::ffff:127.0.0.1] Client disconnected
[08/01/2025 19:10:13]  [QUESTIONARY][SOCKET_ID: SI8o_OaJSC7lY3VNAAAW] Questionary started 
[08/01/2025 19:10:13]  [GENERAL][SOCKET_ID: SI8o_OaJSC7lY3VNAAAW][IP: ::ffff:127.0.0.1] Client connected from IP: ::ffff:127.0.0.1
[08/01/2025 19:10:13]  [GENERAL][SOCKET_ID: SI8o_OaJSC7lY3VNAAAW] New client connected
[08/01/2025 17:07:59]  [GENERAL][SOCKET_ID: 0KJEFIplcFnfT_BPAAAT][IP: ::ffff:127.0.0.1] Client disconnected
[08/01/2025 17:07:38]  [QUESTIONARY][SOCKET_ID: 0KJEFIplcFnfT_BPAAAT] ¿Hace cuántos años que comenzó su pérdida de cabello?: Más de 10 
[08/01/2025 17:07:35]  [QUESTIONARY][SOCKET_ID: 0KJEFIplcFnfT_BPAAAT] ¿Cual es tu edad?: Mayor de 45 
[08/01/2025 17:07:30]  [QUESTIONARY][SOCKET_ID: 0KJEFIplcFnfT_BPAAAT] ¿Qué aspecto tiene su pérdida de pelo?: b 
[08/01/2025 17:07:22]  [QUESTIONARY][SOCKET_ID: 0KJEFIplcFnfT_BPAAAT] Questionary started 
[08/01/2025 17:07:21]  [GENERAL][SOCKET_ID: 0KJEFIplcFnfT_BPAAAT][IP: ::ffff:127.0.0.1] Client connected from IP: ::ffff:127.0.0.1
[08/01/2025 17:07:21]  [GENERAL][SOCKET_ID: 0KJEFIplcFnfT_BPAAAT] New client connected
[08/01/2025 17:06:58]  [GENERAL][SOCKET_ID: cpHrMs77w6y77qvIAAAQ][IP: ::ffff:127.0.0.1] Client disconnected
[08/01/2025 17:06:50]  [QUESTIONARY][SOCKET_ID: cpHrMs77w6y77qvIAAAQ] Questionary started 
[08/01/2025 17:06:50]  [GENERAL][SOCKET_ID: cpHrMs77w6y77qvIAAAQ][IP: ::ffff:127.0.0.1] Client connected from IP: ::ffff:127.0.0.1
[08/01/2025 17:06:50]  [GENERAL][SOCKET_ID: cpHrMs77w6y77qvIAAAQ] New client connected
[08/01/2025 10:25:48]  [GENERAL][SOCKET_ID: XykYN0gQZU-qAoq6AAAN][IP: ::ffff:127.0.0.1] Client disconnected
[08/01/2025 10:25:40]  [GENERAL][SOCKET_ID: XykYN0gQZU-qAoq6AAAN][IP: ::ffff:127.0.0.1] Client connected from IP: ::ffff:127.0.0.1
[08/01/2025 10:25:40]  [GENERAL][SOCKET_ID: XykYN0gQZU-qAoq6AAAN] New client connected
[08/01/2025 06:51:40]  [GENERAL][SOCKET_ID: RzT0k_Ldr4E-ozQVAAAK][IP: ::ffff:127.0.0.1] Client disconnected
[08/01/2025 06:51:10]  [GENERAL][SOCKET_ID: RzT0k_Ldr4E-ozQVAAAK][IP: ::ffff:127.0.0.1] Client connected from IP: ::ffff:127.0.0.1
[08/01/2025 06:51:10]  [GENERAL][SOCKET_ID: RzT0k_Ldr4E-ozQVAAAK] New client connected
[08/01/2025 06:39:15]  [GENERAL][SOCKET_ID: -8V6zFEUNxyYDtGNAAAH][IP: ::ffff:127.0.0.1] Client disconnected
[08/01/2025 06:33:40]  [GENERAL][SOCKET_ID: -8V6zFEUNxyYDtGNAAAH][IP: ::ffff:127.0.0.1] Client connected from IP: ::ffff:127.0.0.1
[08/01/2025 06:33:40]  [GENERAL][SOCKET_ID: -8V6zFEUNxyYDtGNAAAH] New client connected
[08/01/2025 06:31:49]  [GENERAL][SOCKET_ID: sTG6J6gJwP-7MKIzAAAE][IP: ::ffff:127.0.0.1] Client disconnected
[08/01/2025 06:29:53]  [GENERAL][SOCKET_ID: sTG6J6gJwP-7MKIzAAAE][IP: ::ffff:127.0.0.1] Client connected from IP: ::ffff:127.0.0.1
[08/01/2025 06:29:53]  [GENERAL][SOCKET_ID: sTG6J6gJwP-7MKIzAAAE] New client connected
[08/01/2025 06:29:00]  [GENERAL][SOCKET_ID: W_cBqSP364rKm70qAAAB][IP: ::ffff:127.0.0.1] Client disconnected
[08/01/2025 06:28:50]  [GENERAL][SOCKET_ID: W_cBqSP364rKm70qAAAB][IP: ::ffff:127.0.0.1] Client connected from IP: ::ffff:127.0.0.1
[08/01/2025 06:28:50]  [GENERAL][SOCKET_ID: W_cBqSP364rKm70qAAAB] New client connected
[08/01/2025 00:46:34] MongoDB connection ready 🌱
[08/01/2025 00:46:31] listening on port 5000
[08/01/2025 00:40:47] MongoDB connection ready 🌱
[08/01/2025 00:40:44] listening on port 5000
[07/01/2025 22:29:25]  [GENERAL][SOCKET_ID: nYXpIG5wg-pEHHQHAACG][IP: ::ffff:127.0.0.1] Client disconnected
[07/01/2025 22:23:09]  [QUESTIONARY][SOCKET_ID: nYXpIG5wg-pEHHQHAACG][PHONE: +34 670 26 13 34] Questionary finished and saving: [object Object]
[07/01/2025 22:23:09]  [QUESTIONARY][SOCKET_ID: nYXpIG5wg-pEHHQHAACG] Questionary finished 
No tomo ningún medicamento  
Caspa a veces 
[07/01/2025 22:23:09]  [QUESTIONARY][SOCKET_ID: nYXpIG5wg-pEHHQHAACG][PHONE: +34 670 26 13 34] ¿Desea añadir algo más?: No fumo y estoy bien de salud.
[07/01/2025 22:23:09]  [QUESTIONARY][SOCKET_ID: nYXpIG5wg-pEHHQHAACG] Questionary started 
[07/01/2025 22:21:45]  [QUESTIONARY][SOCKET_ID: nYXpIG5wg-pEHHQHAACG] ¿Por qué medio quieres que te contactemos?: Videollamada 
[07/01/2025 22:21:40]  [QUESTIONARY][SOCKET_ID: nYXpIG5wg-pEHHQHAACG] ¿Has pedido valoración ya en algunas clínicas?: No 
[07/01/2025 22:21:32]  [QUESTIONARY][SOCKET_ID: nYXpIG5wg-pEHHQHAACG] ¿Cuánto planeas invertir en este tratamiento: 1500,5000 
[07/01/2025 22:21:11]  [QUESTIONARY][SOCKET_ID: nYXpIG5wg-pEHHQHAACG] ¿Cuándo quiere su trasplante capilar?: Lo más pronto posible 
[07/01/2025 22:21:02]  [QUESTIONARY][SOCKET_ID: nYXpIG5wg-pEHHQHAACG] ¿Qué idiomas puedes hablar?: Español 
[07/01/2025 22:20:57]  [QUESTIONARY][SOCKET_ID: nYXpIG5wg-pEHHQHAACG] ¿Te importa raparte?: Quería trasplante de pelo largo 
[07/01/2025 22:20:47]  [QUESTIONARY][SOCKET_ID: nYXpIG5wg-pEHHQHAACG] ¿Está tratando actualmente su pérdida de cabello con finasteride o minoxidil?: Si 
[07/01/2025 22:20:32]  [QUESTIONARY][SOCKET_ID: nYXpIG5wg-pEHHQHAACG] ¿Se ha sometido alguna vez a un trasplante de pelo?: No 
[07/01/2025 22:20:28]  [QUESTIONARY][SOCKET_ID: nYXpIG5wg-pEHHQHAACG] ¿En qué zona vives?: Zaragoza 
[07/01/2025 22:20:13]  [QUESTIONARY][SOCKET_ID: nYXpIG5wg-pEHHQHAACG] ¿Hasta donde viajarías para tu tratamiento capilar?: Dentro de mi país 
[07/01/2025 22:20:06]  [QUESTIONARY][SOCKET_ID: nYXpIG5wg-pEHHQHAACG] ¿Cuál es el criterio más importante para usted a la hora de elegir una clinica?: Opiniones de otros pacientes 
[07/01/2025 22:19:53]  [QUESTIONARY][SOCKET_ID: nYXpIG5wg-pEHHQHAACG] ¿Hace cuántos años que comenzó su pérdida de cabello?: 5-10 
[07/01/2025 22:19:46]  [QUESTIONARY][SOCKET_ID: nYXpIG5wg-pEHHQHAACG] ¿Cual es tu edad?: Mayor de 45 
[07/01/2025 22:19:39]  [QUESTIONARY][SOCKET_ID: nYXpIG5wg-pEHHQHAACG] ¿Qué aspecto tiene su pérdida de pelo?: a 
[07/01/2025 22:19:21]  [QUESTIONARY][SOCKET_ID: nYXpIG5wg-pEHHQHAACG] Questionary started 
[07/01/2025 22:19:21]  [GENERAL][SOCKET_ID: nYXpIG5wg-pEHHQHAACG][IP: ::ffff:127.0.0.1] Client connected from IP: ::ffff:127.0.0.1
[07/01/2025 22:19:21]  [GENERAL][SOCKET_ID: nYXpIG5wg-pEHHQHAACG] New client connected
[07/01/2025 20:02:43]  [GENERAL][SOCKET_ID: 1mjlolZrpva6aRq0AACD][IP: ::ffff:127.0.0.1] Client disconnected
[07/01/2025 20:02:34]  [QUESTIONARY][SOCKET_ID: 1mjlolZrpva6aRq0AACD][PHONE: webUser] Questionary started 
[07/01/2025 20:02:34]  [GENERAL][SOCKET_ID: 1mjlolZrpva6aRq0AACD][IP: ::ffff:127.0.0.1] Client connected from IP: ::ffff:127.0.0.1
[07/01/2025 20:02:34]  [GENERAL][SOCKET_ID: 1mjlolZrpva6aRq0AACD] New client connected
[07/01/2025 12:14:39]  [GENERAL][SOCKET_ID: h3HGYn95iyK7X7OBAACA][IP: ::ffff:127.0.0.1] Client disconnected
[07/01/2025 12:13:28]  [QUESTIONARY][SOCKET_ID: h3HGYn95iyK7X7OBAACA][PHONE: 654060561] Questionary finished and saving: [object Object]
[07/01/2025 12:13:28]  [QUESTIONARY][SOCKET_ID: h3HGYn95iyK7X7OBAACA] Questionary finished 
[07/01/2025 12:13:28]  [QUESTIONARY][SOCKET_ID: h3HGYn95iyK7X7OBAACA][PHONE: 654060561] ¿Desea añadir algo más?: Soy diabetico insulinodependiente 
[07/01/2025 12:13:28]  [QUESTIONARY][SOCKET_ID: h3HGYn95iyK7X7OBAACA] Questionary started 
[07/01/2025 12:12:25]  [QUESTIONARY][SOCKET_ID: h3HGYn95iyK7X7OBAACA] ¿Por qué medio quieres que te contactemos?: WhatsApp 
[07/01/2025 12:12:19]  [QUESTIONARY][SOCKET_ID: h3HGYn95iyK7X7OBAACA] ¿Has pedido valoración ya en algunas clínicas?: No 
[07/01/2025 12:12:16]  [QUESTIONARY][SOCKET_ID: h3HGYn95iyK7X7OBAACA] ¿Cuánto planeas invertir en este tratamiento: 1500,3000 
[07/01/2025 12:11:45]  [QUESTIONARY][SOCKET_ID: h3HGYn95iyK7X7OBAACA] ¿Cuándo quiere su trasplante capilar?: En los siguientes 6 meses 
[07/01/2025 12:11:35]  [QUESTIONARY][SOCKET_ID: h3HGYn95iyK7X7OBAACA] ¿Qué idiomas puedes hablar?: Español 
[07/01/2025 12:11:31]  [QUESTIONARY][SOCKET_ID: h3HGYn95iyK7X7OBAACA] ¿Te importa raparte?: Me raparé si es lo recomendable 
[07/01/2025 12:11:14]  [QUESTIONARY][SOCKET_ID: h3HGYn95iyK7X7OBAACA] ¿Está tratando actualmente su pérdida de cabello con finasteride o minoxidil?: No 
[07/01/2025 12:10:59]  [QUESTIONARY][SOCKET_ID: h3HGYn95iyK7X7OBAACA] ¿Se ha sometido alguna vez a un trasplante de pelo?: No 
[07/01/2025 12:10:55]  [QUESTIONARY][SOCKET_ID: h3HGYn95iyK7X7OBAACA] ¿En qué zona vives?: Cádiz 
[07/01/2025 12:10:16]  [QUESTIONARY][SOCKET_ID: h3HGYn95iyK7X7OBAACA] ¿Hasta donde viajarías para tu tratamiento capilar?: Cerca de mi ciudad 
[07/01/2025 12:10:12]  [QUESTIONARY][SOCKET_ID: h3HGYn95iyK7X7OBAACA] ¿Cuál es el criterio más importante para usted a la hora de elegir una clinica?: Cercania 
[07/01/2025 12:10:02]  [QUESTIONARY][SOCKET_ID: h3HGYn95iyK7X7OBAACA] ¿Hace cuántos años que comenzó su pérdida de cabello?: 5-10 
[07/01/2025 12:09:51]  [QUESTIONARY][SOCKET_ID: h3HGYn95iyK7X7OBAACA] ¿Cual es tu edad?: Mayor de 45 
[07/01/2025 12:09:46]  [QUESTIONARY][SOCKET_ID: h3HGYn95iyK7X7OBAACA] ¿Qué aspecto tiene su pérdida de pelo?: b 
[07/01/2025 12:09:38]  [QUESTIONARY][SOCKET_ID: h3HGYn95iyK7X7OBAACA] Questionary started 
[07/01/2025 12:09:37]  [GENERAL][SOCKET_ID: h3HGYn95iyK7X7OBAACA][IP: ::ffff:127.0.0.1] Client connected from IP: ::ffff:127.0.0.1
[07/01/2025 12:09:37]  [GENERAL][SOCKET_ID: h3HGYn95iyK7X7OBAACA] New client connected
[06/01/2025 23:55:22]  [GENERAL][SOCKET_ID: m3zvqA5jKnE_4Q17AAB9][IP: ::ffff:127.0.0.1] Client disconnected
[06/01/2025 23:49:28]  [GENERAL][SOCKET_ID: m3zvqA5jKnE_4Q17AAB9][IP: ::ffff:127.0.0.1] Client connected from IP: ::ffff:127.0.0.1
[06/01/2025 23:49:28]  [GENERAL][SOCKET_ID: m3zvqA5jKnE_4Q17AAB9] New client connected
[06/01/2025 16:52:42]  [GENERAL][SOCKET_ID: znHSzBCbkCrXpfY9AAB5][IP: ::ffff:127.0.0.1] Client disconnected
[06/01/2025 16:52:41]  [QUESTIONARY][SOCKET_ID: znHSzBCbkCrXpfY9AAB5][PHONE: webUser] Questionary started 
[06/01/2025 16:52:41]  [GENERAL][SOCKET_ID: znHSzBCbkCrXpfY9AAB5][IP: ::ffff:127.0.0.1] Client connected from IP: ::ffff:127.0.0.1
[06/01/2025 16:52:41]  [GENERAL][SOCKET_ID: znHSzBCbkCrXpfY9AAB5] New client connected
[06/01/2025 16:27:39]  [GENERAL][SOCKET_ID: yUR2weBQaQBK1Ki4AAB2][IP: ::ffff:127.0.0.1] Client disconnected
[06/01/2025 16:27:31]  [QUESTIONARY][SOCKET_ID: yUR2weBQaQBK1Ki4AAB2][PHONE: webUser] Questionary started 
[06/01/2025 16:27:31]  [GENERAL][SOCKET_ID: yUR2weBQaQBK1Ki4AAB2][IP: ::ffff:127.0.0.1] Client connected from IP: ::ffff:127.0.0.1
[06/01/2025 16:27:31]  [GENERAL][SOCKET_ID: yUR2weBQaQBK1Ki4AAB2] New client connected
[06/01/2025 15:52:01]  [GENERAL][SOCKET_ID: FQlSnKz38JV3IJAlAABz][IP: ::ffff:127.0.0.1] Client disconnected
[06/01/2025 15:51:52]  [QUESTIONARY][SOCKET_ID: FQlSnKz38JV3IJAlAABz][PHONE: webUser] Questionary started 
[06/01/2025 15:51:52]  [GENERAL][SOCKET_ID: FQlSnKz38JV3IJAlAABz][IP: ::ffff:127.0.0.1] Client connected from IP: ::ffff:127.0.0.1
[06/01/2025 15:51:52]  [GENERAL][SOCKET_ID: FQlSnKz38JV3IJAlAABz] New client connected
[06/01/2025 15:33:45]  [GENERAL][SOCKET_ID: _oL24OkXXpgTSHQGAABw][IP: ::ffff:127.0.0.1] Client disconnected
[06/01/2025 15:33:35]  [GENERAL][SOCKET_ID: _oL24OkXXpgTSHQGAABw][IP: ::ffff:127.0.0.1] Client connected from IP: ::ffff:127.0.0.1
[06/01/2025 15:33:35]  [GENERAL][SOCKET_ID: _oL24OkXXpgTSHQGAABw] New client connected
[06/01/2025 15:16:34]  [GENERAL][SOCKET_ID: 6McHjKGiatoj3lHdAABt][IP: ::ffff:127.0.0.1] Client disconnected
[06/01/2025 15:10:55]  [GENERAL][SOCKET_ID: 6McHjKGiatoj3lHdAABt][IP: ::ffff:127.0.0.1] Client connected from IP: ::ffff:127.0.0.1
[06/01/2025 15:10:55]  [GENERAL][SOCKET_ID: 6McHjKGiatoj3lHdAABt] New client connected
[06/01/2025 15:08:09]  [GENERAL][SOCKET_ID: nAYtcZ0otNtY2gStAABq][IP: ::ffff:127.0.0.1] Client disconnected
[06/01/2025 15:01:52]  [CLINICS][SOCKET_ID: nAYtcZ0otNtY2gStAABq][IP: ::ffff:127.0.0.1] External link clicked: https://www.instagram.com/naturalclinicen/?hl=en
[06/01/2025 15:01:13]  [CLINICS][SOCKET_ID: nAYtcZ0otNtY2gStAABq][IP: ::ffff:127.0.0.1] External link clicked: https://www.instagram.com/istanbulvita/?hl=en
[06/01/2025 15:00:38]  [CLINICS][SOCKET_ID: nAYtcZ0otNtY2gStAABq][IP: ::ffff:127.0.0.1] The user is on the clinics page.
[06/01/2025 15:00:38]  [CLINICS][SOCKET_ID: nAYtcZ0otNtY2gStAABq][IP: ::ffff:127.0.0.1] CalculatedClinics: [object Object]
[06/01/2025 15:00:38] CalculatedClinics [object Object]
[06/01/2025 15:00:36]  [GENERAL][SOCKET_ID: nAYtcZ0otNtY2gStAABq][IP: ::ffff:127.0.0.1] Client connected from IP: ::ffff:127.0.0.1
[06/01/2025 15:00:36]  [GENERAL][SOCKET_ID: nAYtcZ0otNtY2gStAABq] New client connected
[06/01/2025 15:00:36]  [GENERAL][SOCKET_ID: -Ggj8F6fV9R0-eb6AABn][IP: ::ffff:127.0.0.1] Client disconnected
[06/01/2025 15:00:34] CREATING USER QUESTIONARY
[06/01/2025 15:00:34]  [QUESTIONARY][SOCKET_ID: -Ggj8F6fV9R0-eb6AABn][PHONE: 31657770489][IP: ::ffff:127.0.0.1] Questionary finished and saving: [object Object]
[06/01/2025 15:00:34]  [QUESTIONARY][SOCKET_ID: -Ggj8F6fV9R0-eb6AABn][IP: ::ffff:127.0.0.1] Questionary finished 
[06/01/2025 15:00:34]  [QUESTIONARY][SOCKET_ID: -Ggj8F6fV9R0-eb6AABn][PHONE: 31657770489][IP: ::ffff:127.0.0.1] Do you want to add anything else?: No 
[06/01/2025 15:00:34]  [QUESTIONARY][SOCKET_ID: -Ggj8F6fV9R0-eb6AABn] Questionary started 
[06/01/2025 15:00:07]  [QUESTIONARY][SOCKET_ID: -Ggj8F6fV9R0-eb6AABn][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] By which means would you like us to contact you?: WhatsApp 
[06/01/2025 15:00:04]  [QUESTIONARY][SOCKET_ID: -Ggj8F6fV9R0-eb6AABn][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] Have you already asked for an evaluation at some clinics?: No 
[06/01/2025 14:59:59]  [QUESTIONARY][SOCKET_ID: -Ggj8F6fV9R0-eb6AABn][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] How much do you plan to invest in this treatment?: 1500,3000 
[06/01/2025 14:59:48]  [QUESTIONARY][SOCKET_ID: -Ggj8F6fV9R0-eb6AABn][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] When do you want your hair transplant?: As soon as possible 
[06/01/2025 14:59:45]  [QUESTIONARY][SOCKET_ID: -Ggj8F6fV9R0-eb6AABn][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] What languages can you speak?: English 
[06/01/2025 14:59:42]  [QUESTIONARY][SOCKET_ID: -Ggj8F6fV9R0-eb6AABn][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] Do you mind shaving your head?: I will shave if it is recommended 
[06/01/2025 14:59:38]  [QUESTIONARY][SOCKET_ID: -Ggj8F6fV9R0-eb6AABn][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] Do you mind shaving your head?: I will shave if it is recommended 
[06/01/2025 14:59:32]  [QUESTIONARY][SOCKET_ID: -Ggj8F6fV9R0-eb6AABn][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] Are you currently treating your hair loss with finasteride or minoxidil?: No 
[06/01/2025 14:59:26]  [QUESTIONARY][SOCKET_ID: -Ggj8F6fV9R0-eb6AABn][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] Have you ever undergone a hair transplant?: No 
[06/01/2025 14:59:23]  [QUESTIONARY][SOCKET_ID: -Ggj8F6fV9R0-eb6AABn][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] Which zone do you live in?: Netherlands 
[06/01/2025 14:59:09]  [QUESTIONARY][SOCKET_ID: -Ggj8F6fV9R0-eb6AABn][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] How far would you travel for your hair treatment?: Within my country 
[06/01/2025 14:59:07]  [QUESTIONARY][SOCKET_ID: -Ggj8F6fV9R0-eb6AABn][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] What is the most important criterion for you when choosing a clinic?: Low prices 
[06/01/2025 14:59:04]  [QUESTIONARY][SOCKET_ID: -Ggj8F6fV9R0-eb6AABn][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] How many years ago did your hair loss start?: 5-10 
[06/01/2025 14:59:00]  [QUESTIONARY][SOCKET_ID: -Ggj8F6fV9R0-eb6AABn][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] What is your age?: 24-30 
[06/01/2025 14:58:57]  [QUESTIONARY][SOCKET_ID: -Ggj8F6fV9R0-eb6AABn][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] What does your hair loss look like?: Alopecia of large receding hairline and crowns 
[06/01/2025 14:58:46]  [QUESTIONARY][SOCKET_ID: -Ggj8F6fV9R0-eb6AABn][PHONE: josebaTesting][IP: ::ffff:127.0.0.1] Questionary started 
[06/01/2025 14:58:45]  [GENERAL][SOCKET_ID: -Ggj8F6fV9R0-eb6AABn][IP: ::ffff:127.0.0.1] Client connected from IP: ::ffff:127.0.0.1
[06/01/2025 14:58:45]  [GENERAL][SOCKET_ID: -Ggj8F6fV9R0-eb6AABn] New client connected
[06/01/2025 14:53:42]  [GENERAL][SOCKET_ID: -c1kCISdIl9-cUXFAABk][IP: ::ffff:127.0.0.1] Client disconnected
[06/01/2025 14:53:31]  [QUESTIONARY][SOCKET_ID: -c1kCISdIl9-cUXFAABk][PHONE: webUser] Questionary started 
[06/01/2025 14:53:31]  [GENERAL][SOCKET_ID: -c1kCISdIl9-cUXFAABk][IP: ::ffff:127.0.0.1] Client connected from IP: ::ffff:127.0.0.1
[06/01/2025 14:53:31]  [GENERAL][SOCKET_ID: -c1kCISdIl9-cUXFAABk] New client connected
[06/01/2025 14:30:59]  [GENERAL][SOCKET_ID: EOJmL41vtYaugAstAABh][IP: ::ffff:127.0.0.1] Client disconnected
[06/01/2025 14:30:52]  [QUESTIONARY][SOCKET_ID: EOJmL41vtYaugAstAABh][PHONE: +4793996220] Questionary finished and saving: [object Object]
[06/01/2025 14:30:52]  [QUESTIONARY][SOCKET_ID: EOJmL41vtYaugAstAABh] Questionary finished 
[06/01/2025 14:30:52]  [QUESTIONARY][SOCKET_ID: EOJmL41vtYaugAstAABh][PHONE: +4793996220] Do you want to add anything else?: Medicine for control of HIV virus- at 0 for 10 years. 
[06/01/2025 14:30:52]  [QUESTIONARY][SOCKET_ID: EOJmL41vtYaugAstAABh] Questionary started 
[06/01/2025 14:30:11]  [QUESTIONARY][SOCKET_ID: EOJmL41vtYaugAstAABh] By which means would you like us to contact you?: WhatsApp 
[06/01/2025 14:30:07]  [QUESTIONARY][SOCKET_ID: EOJmL41vtYaugAstAABh] Have you already asked for an evaluation at some clinics?: Scandinavian hair institute 
[06/01/2025 14:29:52]  [QUESTIONARY][SOCKET_ID: EOJmL41vtYaugAstAABh] How much do you plan to invest in this treatment?: 1500,5000 
[06/01/2025 14:29:43]  [QUESTIONARY][SOCKET_ID: EOJmL41vtYaugAstAABh] When do you want your hair transplant?: I just want to inform myself 
[06/01/2025 14:29:38]  [QUESTIONARY][SOCKET_ID: EOJmL41vtYaugAstAABh] What languages can you speak?: English 
[06/01/2025 14:29:36]  [QUESTIONARY][SOCKET_ID: EOJmL41vtYaugAstAABh] Do you mind shaving your head?: I will shave if it is recommended 
[06/01/2025 14:29:32]  [QUESTIONARY][SOCKET_ID: EOJmL41vtYaugAstAABh] Are you currently treating your hair loss with finasteride or minoxidil?: No 
[06/01/2025 14:29:29]  [QUESTIONARY][SOCKET_ID: EOJmL41vtYaugAstAABh] Have you ever undergone a hair transplant?: No 
[06/01/2025 14:29:26]  [QUESTIONARY][SOCKET_ID: EOJmL41vtYaugAstAABh] Which zone do you live in?: Norway 
